time,closeAsk,closeBid,highAsk,highBid,lowAsk,lowBid,openAsk,openBid,volume
2018-09-03T03:40:00.000000Z,1.1603,1.16017,1.16031,1.16018,1.15992,1.15978,1.15992,1.15978,585
2018-09-03T03:50:00.000000Z,1.15996,1.15982,1.1604,1.16026,1.15987,1.15973,1.16032,1.16018,368
2018-09-03T04:00:00.000000Z,1.15992,1.15978,1.16005,1.15991,1.15983,1.15968,1.15998,1.15984,356
2018-09-03T04:10:00.000000Z,1.16004,1.15989,1.16009,1.15994,1.15988,1.15974,1.15992,1.15979,243
2018-09-03T04:20:00.000000Z,1.16042,1.16029,1.16045,1.16031,1.16004,1.1599,1.16004,1.15992,380
2018-09-03T04:30:00.000000Z,1.16036,1.16024,1.1606,1.16046,1.16029,1.16015,1.16043,1.16028,449
2018-09-03T04:40:00.000000Z,1.16033,1.1602,1.16043,1.1603,1.16027,1.16014,1.16033,1.16019,128
2018-09-03T04:50:00.000000Z,1.16067,1.16053,1.16067,1.16053,1.16034,1.16021,1.16034,1.16021,339
2018-09-03T05:00:00.000000Z,1.16083,1.16069,1.16106,1.16093,1.16055,1.16041,1.16066,1.16052,461
2018-09-03T05:10:00.000000Z,1.1609,1.16076,1.16109,1.16096,1.16078,1.16065,1.16084,1.1607,474
2018-09-03T05:20:00.000000Z,1.16121,1.16109,1.16129,1.16115,1.16077,1.16063,1.16089,1.16075,410
2018-09-03T05:30:00.000000Z,1.16119,1.16105,1.16136,1.16121,1.16102,1.16089,1.1612,1.16108,486
2018-09-03T05:40:00.000000Z,1.16125,1.16112,1.16136,1.16121,1.161,1.16086,1.1612,1.16105,526
2018-09-03T05:50:00.000000Z,1.1613,1.16118,1.16165,1.16152,1.16122,1.16108,1.16127,1.16113,626
2018-09-03T06:00:00.000000Z,1.16158,1.16146,1.1616,1.16147,1.16121,1.16108,1.1613,1.16117,805
2018-09-03T06:10:00.000000Z,1.16087,1.16074,1.16159,1.16147,1.16074,1.16061,1.16158,1.16147,691
2018-09-03T06:20:00.000000Z,1.16057,1.16045,1.16109,1.16096,1.16051,1.16038,1.16086,1.16074,1165
2018-09-03T06:30:00.000000Z,1.16092,1.1608,1.16094,1.16082,1.16044,1.16032,1.16058,1.16046,1066
2018-09-03T06:40:00.000000Z,1.16112,1.16099,1.16115,1.16101,1.16076,1.16063,1.16094,1.16082,850
2018-09-03T06:50:00.000000Z,1.16008,1.15996,1.16108,1.16096,1.16003,1.15988,1.16108,1.16096,1255
2018-09-03T07:00:00.000000Z,1.15963,1.15951,1.16075,1.16063,1.15915,1.15903,1.16007,1.15995,2198
2018-09-03T07:10:00.000000Z,1.15975,1.15962,1.15976,1.15963,1.1593,1.15916,1.15963,1.1595,1139
2018-09-03T07:20:00.000000Z,1.15976,1.15964,1.16001,1.15987,1.15963,1.1595,1.15974,1.15961,1129
2018-09-03T07:30:00.000000Z,1.16153,1.1614,1.16211,1.16194,1.15971,1.15957,1.15977,1.15964,2945
2018-09-03T07:40:00.000000Z,1.16159,1.16146,1.16273,1.16252,1.16145,1.16129,1.16153,1.16141,2241
2018-09-03T07:50:00.000000Z,1.16119,1.16103,1.16172,1.16159,1.161,1.16087,1.1616,1.16145,1796
