time,closeAsk,closeBid,highAsk,highBid,lowAsk,lowBid,openAsk,openBid,volume
2018-10-19T13:14:25.000000Z,1.14697,1.14684,1.147,1.14688,1.14697,1.14683,1.14698,1.14685,13
2018-10-19T13:14:30.000000Z,1.14697,1.14685,1.14701,1.14687,1.14697,1.14685,1.14699,1.14686,24
2018-10-19T13:14:35.000000Z,1.14695,1.14684,1.14701,1.14687,1.14695,1.14684,1.14698,1.14685,13
2018-10-19T13:14:40.000000Z,1.1469,1.14677,1.14696,1.14683,1.1469,1.14677,1.14696,1.14683,28
2018-10-19T13:14:45.000000Z,1.14687,1.14675,1.14692,1.1468,1.14686,1.14675,1.1469,1.14679,22
2018-10-19T13:14:50.000000Z,1.14686,1.14674,1.14686,1.14675,1.14685,1.14674,1.14686,1.14675,5
2018-10-19T13:14:55.000000Z,1.14685,1.14671,1.14687,1.14675,1.14683,1.14671,1.14685,1.14674,13
2018-10-19T13:15:00.000000Z,1.14684,1.14673,1.14687,1.14674,1.14682,1.1467,1.14685,1.14672,15
2018-10-19T13:15:05.000000Z,1.14681,1.1467,1.14686,1.14674,1.1468,1.14668,1.14685,1.14672,27
2018-10-19T13:15:10.000000Z,1.14679,1.14666,1.14682,1.1467,1.14679,1.14666,1.14682,1.14669,4
2018-10-19T13:15:15.000000Z,1.14686,1.14673,1.14687,1.14674,1.14681,1.1467,1.14681,1.1467,12
2018-10-19T13:15:20.000000Z,1.14684,1.14671,1.14687,1.14674,1.14684,1.14671,1.14687,1.14674,2
2018-10-19T13:15:25.000000Z,1.14681,1.14669,1.14682,1.1467,1.14679,1.14665,1.1468,1.14667,17
2018-10-19T13:15:30.000000Z,1.14676,1.14664,1.14682,1.14669,1.14676,1.14663,1.14682,1.14668,15
2018-10-19T13:15:35.000000Z,1.14675,1.14664,1.14677,1.14664,1.14675,1.14662,1.14677,1.14663,5
2018-10-19T13:15:40.000000Z,1.14674,1.14662,1.14683,1.14671,1.14674,1.14662,1.14677,1.14666,22
2018-10-19T13:15:45.000000Z,1.14674,1.14662,1.14676,1.14664,1.14673,1.1466,1.14673,1.14661,11
2018-10-19T13:15:50.000000Z,1.1468,1.14667,1.14681,1.14667,1.14675,1.14663,1.14675,1.14663,8
2018-10-19T13:15:55.000000Z,1.14681,1.14668,1.14681,1.14668,1.14679,1.14668,1.14679,1.14668,2
2018-10-19T13:16:00.000000Z,1.14679,1.14667,1.1468,1.14667,1.14679,1.14667,1.1468,1.14667,2
2018-10-19T13:16:05.000000Z,1.14685,1.14673,1.14686,1.14673,1.1468,1.14669,1.14681,1.14669,16
2018-10-19T13:16:10.000000Z,1.14681,1.14668,1.14684,1.14671,1.14679,1.14668,1.14683,1.14671,16
2018-10-19T13:16:15.000000Z,1.14677,1.14665,1.14681,1.14669,1.14676,1.14664,1.1468,1.14669,10
2018-10-19T13:16:20.000000Z,1.14674,1.14662,1.14677,1.14663,1.14671,1.14658,1.14677,1.14663,23
2018-10-19T13:16:25.000000Z,1.14669,1.14658,1.14675,1.14662,1.14669,1.14658,1.14673,1.14662,10
2018-10-19T13:16:30.000000Z,1.14675,1.14663,1.14676,1.14663,1.1467,1.14658,1.1467,1.14659,16
2018-10-19T13:16:35.000000Z,1.1467,1.14657,1.14674,1.14662,1.14668,1.14655,1.14674,1.14662,19
2018-10-19T13:16:40.000000Z,1.1467,1.14656,1.1467,1.14657,1.14666,1.14654,1.14669,1.14656,16
2018-10-19T13:16:45.000000Z,1.14661,1.14648,1.14669,1.14655,1.14654,1.14641,1.14669,1.14655,40
2018-10-19T13:16:50.000000Z,1.1466,1.14647,1.14662,1.14649,1.14659,1.14647,1.14659,1.14647,11
2018-10-19T13:16:55.000000Z,1.14655,1.14642,1.14659,1.14647,1.14651,1.14638,1.14659,1.14647,35
